path,label
../data/AID/Airport/airport_243.jpg,Airport
../data/AID/Airport/airport_244.jpg,Airport
../data/AID/Airport/airport_245.jpg,Airport
../data/AID/Airport/airport_246.jpg,Airport
../data/AID/Airport/airport_247.jpg,Airport
../data/AID/Airport/airport_248.jpg,Airport
../data/AID/Airport/airport_249.jpg,Airport
../data/AID/Airport/airport_25.jpg,Airport
../data/AID/Airport/airport_250.jpg,Airport
../data/AID/Airport/airport_251.jpg,Airport
../data/AID/Airport/airport_252.jpg,Airport
../data/AID/Airport/airport_253.jpg,Airport
../data/AID/Airport/airport_254.jpg,Airport
../data/AID/Airport/airport_255.jpg,Airport
../data/AID/Airport/airport_256.jpg,Airport
../data/AID/Airport/airport_257.jpg,Airport
../data/AID/Airport/airport_258.jpg,Airport
../data/AID/Airport/airport_259.jpg,Airport
../data/AID/Airport/airport_26.jpg,Airport
../data/AID/Airport/airport_260.jpg,Airport
../data/AID/Airport/airport_261.jpg,Airport
../data/AID/Airport/airport_262.jpg,Airport
../data/AID/Airport/airport_263.jpg,Airport
../data/AID/Airport/airport_264.jpg,Airport
../data/AID/Airport/airport_265.jpg,Airport
../data/AID/Airport/airport_266.jpg,Airport
../data/AID/Airport/airport_267.jpg,Airport
../data/AID/Airport/airport_268.jpg,Airport
../data/AID/Airport/airport_269.jpg,Airport
../data/AID/Airport/airport_27.jpg,Airport
../data/AID/Airport/airport_270.jpg,Airport
../data/AID/Airport/airport_271.jpg,Airport
../data/AID/Airport/airport_272.jpg,Airport
../data/AID/Airport/airport_273.jpg,Airport
../data/AID/Airport/airport_274.jpg,Airport
../data/AID/Airport/airport_275.jpg,Airport
../data/AID/Airport/airport_276.jpg,Airport
../data/AID/Airport/airport_277.jpg,Airport
../data/AID/Airport/airport_278.jpg,Airport
../data/AID/Airport/airport_279.jpg,Airport
../data/AID/Airport/airport_28.jpg,Airport
../data/AID/Airport/airport_280.jpg,Airport
../data/AID/Airport/airport_281.jpg,Airport
../data/AID/Airport/airport_282.jpg,Airport
../data/AID/Airport/airport_283.jpg,Airport
../data/AID/Airport/airport_284.jpg,Airport
../data/AID/Airport/airport_285.jpg,Airport
../data/AID/Airport/airport_286.jpg,Airport
../data/AID/Airport/airport_287.jpg,Airport
../data/AID/Airport/airport_288.jpg,Airport
../data/AID/Airport/airport_289.jpg,Airport
../data/AID/Airport/airport_29.jpg,Airport
../data/AID/Airport/airport_290.jpg,Airport
../data/AID/Airport/airport_291.jpg,Airport
../data/AID/Airport/airport_292.jpg,Airport
../data/AID/Airport/airport_293.jpg,Airport
../data/AID/Airport/airport_294.jpg,Airport
../data/AID/Airport/airport_295.jpg,Airport
../data/AID/Airport/airport_296.jpg,Airport
../data/AID/Airport/airport_297.jpg,Airport
../data/AID/Airport/airport_298.jpg,Airport
../data/AID/Airport/airport_299.jpg,Airport
../data/AID/Airport/airport_3.jpg,Airport
../data/AID/Airport/airport_30.jpg,Airport
../data/AID/Airport/airport_300.jpg,Airport
../data/AID/Airport/airport_301.jpg,Airport
../data/AID/Airport/airport_302.jpg,Airport
../data/AID/Airport/airport_303.jpg,Airport
../data/AID/Airport/airport_304.jpg,Airport
../data/AID/Airport/airport_305.jpg,Airport
../data/AID/Airport/airport_306.jpg,Airport
../data/AID/Airport/airport_307.jpg,Airport
../data/AID/Airport/airport_308.jpg,Airport
../data/AID/Airport/airport_309.jpg,Airport
../data/AID/Airport/airport_31.jpg,Airport
../data/AID/Airport/airport_310.jpg,Airport
../data/AID/Airport/airport_311.jpg,Airport
../data/AID/Airport/airport_312.jpg,Airport
../data/AID/Airport/airport_313.jpg,Airport
../data/AID/Airport/airport_314.jpg,Airport
../data/AID/Airport/airport_315.jpg,Airport
../data/AID/Airport/airport_316.jpg,Airport
../data/AID/Airport/airport_317.jpg,Airport
../data/AID/Airport/airport_318.jpg,Airport
../data/AID/Airport/airport_319.jpg,Airport
../data/AID/Airport/airport_32.jpg,Airport
../data/AID/Airport/airport_320.jpg,Airport
../data/AID/Airport/airport_321.jpg,Airport
../data/AID/Airport/airport_322.jpg,Airport
../data/AID/Airport/airport_323.jpg,Airport
../data/AID/Airport/airport_324.jpg,Airport
../data/AID/Airport/airport_325.jpg,Airport
../data/AID/Airport/airport_326.jpg,Airport
../data/AID/Airport/airport_327.jpg,Airport
../data/AID/Airport/airport_328.jpg,Airport
../data/AID/Airport/airport_329.jpg,Airport
../data/AID/Airport/airport_33.jpg,Airport
../data/AID/Airport/airport_330.jpg,Airport
../data/AID/Airport/airport_331.jpg,Airport
../data/AID/Airport/airport_332.jpg,Airport
../data/AID/Airport/airport_333.jpg,Airport
../data/AID/Airport/airport_334.jpg,Airport
../data/AID/Airport/airport_335.jpg,Airport
../data/AID/Airport/airport_336.jpg,Airport
../data/AID/Airport/airport_337.jpg,Airport
../data/AID/Airport/airport_338.jpg,Airport
../data/AID/Airport/airport_339.jpg,Airport
../data/AID/Airport/airport_34.jpg,Airport
../data/AID/Airport/airport_340.jpg,Airport
../data/AID/Airport/airport_341.jpg,Airport
../data/AID/Airport/airport_342.jpg,Airport
../data/AID/Airport/airport_343.jpg,Airport
../data/AID/Airport/airport_344.jpg,Airport
../data/AID/Airport/airport_345.jpg,Airport
../data/AID/Airport/airport_346.jpg,Airport
../data/AID/Airport/airport_347.jpg,Airport
../data/AID/Airport/airport_348.jpg,Airport
../data/AID/Airport/airport_349.jpg,Airport
../data/AID/Airport/airport_35.jpg,Airport
../data/AID/Airport/airport_350.jpg,Airport
../data/AID/Airport/airport_351.jpg,Airport
../data/AID/Airport/airport_352.jpg,Airport
../data/AID/Airport/airport_353.jpg,Airport
../data/AID/Airport/airport_354.jpg,Airport
../data/AID/Airport/airport_355.jpg,Airport
../data/AID/Airport/airport_356.jpg,Airport
../data/AID/Airport/airport_357.jpg,Airport
../data/AID/Airport/airport_358.jpg,Airport
../data/AID/Airport/airport_359.jpg,Airport
../data/AID/Airport/airport_36.jpg,Airport
../data/AID/Airport/airport_360.jpg,Airport
../data/AID/Airport/airport_37.jpg,Airport
../data/AID/Airport/airport_38.jpg,Airport
../data/AID/Airport/airport_39.jpg,Airport
../data/AID/Airport/airport_4.jpg,Airport
../data/AID/Airport/airport_40.jpg,Airport
../data/AID/Airport/airport_41.jpg,Airport
../data/AID/Airport/airport_42.jpg,Airport
../data/AID/Airport/airport_43.jpg,Airport
../data/AID/Airport/airport_44.jpg,Airport
../data/AID/Airport/airport_45.jpg,Airport
../data/AID/Airport/airport_46.jpg,Airport
../data/AID/Airport/airport_47.jpg,Airport
../data/AID/Airport/airport_48.jpg,Airport
../data/AID/Airport/airport_49.jpg,Airport
../data/AID/Airport/airport_5.jpg,Airport
../data/AID/Airport/airport_50.jpg,Airport
../data/AID/Airport/airport_51.jpg,Airport
../data/AID/Airport/airport_52.jpg,Airport
../data/AID/Airport/airport_53.jpg,Airport
../data/AID/Airport/airport_54.jpg,Airport
../data/AID/Airport/airport_55.jpg,Airport
../data/AID/Airport/airport_56.jpg,Airport
../data/AID/Airport/airport_57.jpg,Airport
../data/AID/Airport/airport_58.jpg,Airport
../data/AID/Airport/airport_59.jpg,Airport
../data/AID/Airport/airport_6.jpg,Airport
../data/AID/Airport/airport_60.jpg,Airport
../data/AID/Airport/airport_61.jpg,Airport
../data/AID/Airport/airport_62.jpg,Airport
../data/AID/Airport/airport_63.jpg,Airport
../data/AID/Airport/airport_64.jpg,Airport
../data/AID/Airport/airport_65.jpg,Airport
../data/AID/Airport/airport_66.jpg,Airport
../data/AID/Airport/airport_67.jpg,Airport
../data/AID/Airport/airport_68.jpg,Airport
../data/AID/Airport/airport_69.jpg,Airport
../data/AID/Airport/airport_7.jpg,Airport
../data/AID/Airport/airport_70.jpg,Airport
../data/AID/Airport/airport_71.jpg,Airport
../data/AID/Airport/airport_72.jpg,Airport
../data/AID/Airport/airport_73.jpg,Airport
../data/AID/Airport/airport_74.jpg,Airport
../data/AID/Airport/airport_75.jpg,Airport
../data/AID/Airport/airport_76.jpg,Airport
../data/AID/Airport/airport_77.jpg,Airport
../data/AID/Airport/airport_78.jpg,Airport
../data/AID/Airport/airport_79.jpg,Airport
../data/AID/Airport/airport_8.jpg,Airport
../data/AID/Airport/airport_80.jpg,Airport
../data/AID/Airport/airport_81.jpg,Airport
../data/AID/Airport/airport_82.jpg,Airport
../data/AID/Airport/airport_83.jpg,Airport
../data/AID/Airport/airport_84.jpg,Airport
../data/AID/Airport/airport_85.jpg,Airport
../data/AID/Airport/airport_86.jpg,Airport
../data/AID/Airport/airport_87.jpg,Airport
../data/AID/Airport/airport_88.jpg,Airport
../data/AID/Airport/airport_89.jpg,Airport
../data/AID/Airport/airport_9.jpg,Airport
../data/AID/Airport/airport_90.jpg,Airport
../data/AID/Airport/airport_91.jpg,Airport
../data/AID/Airport/airport_92.jpg,Airport
../data/AID/Airport/airport_93.jpg,Airport
../data/AID/Airport/airport_94.jpg,Airport
../data/AID/Airport/airport_95.jpg,Airport
../data/AID/Airport/airport_96.jpg,Airport
../data/AID/Airport/airport_97.jpg,Airport
../data/AID/Airport/airport_98.jpg,Airport
../data/AID/Airport/airport_99.jpg,Airport
../data/AID/BareLand/bareland_1.jpg,BareLand
../data/AID/BareLand/bareland_10.jpg,BareLand
../data/AID/BareLand/bareland_100.jpg,BareLand
../data/AID/BareLand/bareland_101.jpg,BareLand
../data/AID/BareLand/bareland_102.jpg,BareLand
../data/AID/BareLand/bareland_103.jpg,BareLand
../data/AID/BareLand/bareland_104.jpg,BareLand
../data/AID/BareLand/bareland_105.jpg,BareLand
../data/AID/BareLand/bareland_106.jpg,BareLand
../data/AID/BareLand/bareland_107.jpg,BareLand
../data/AID/BareLand/bareland_108.jpg,BareLand
../data/AID/BareLand/bareland_109.jpg,BareLand
../data/AID/BareLand/bareland_11.jpg,BareLand
../data/AID/BareLand/bareland_110.jpg,BareLand
../data/AID/BareLand/bareland_111.jpg,BareLand
../data/AID/BareLand/bareland_112.jpg,BareLand
../data/AID/BareLand/bareland_113.jpg,BareLand
../data/AID/BareLand/bareland_114.jpg,BareLand
../data/AID/BareLand/bareland_115.jpg,BareLand
../data/AID/BareLand/bareland_116.jpg,BareLand
../data/AID/BareLand/bareland_117.jpg,BareLand
../data/AID/BareLand/bareland_118.jpg,BareLand
../data/AID/BareLand/bareland_119.jpg,BareLand
../data/AID/BareLand/bareland_12.jpg,BareLand
../data/AID/BareLand/bareland_120.jpg,BareLand
../data/AID/BareLand/bareland_121.jpg,BareLand
../data/AID/BareLand/bareland_122.jpg,BareLand
../data/AID/BareLand/bareland_123.jpg,BareLand
../data/AID/BareLand/bareland_124.jpg,BareLand
../data/AID/BareLand/bareland_125.jpg,BareLand
../data/AID/BareLand/bareland_126.jpg,BareLand
../data/AID/BareLand/bareland_127.jpg,BareLand
../data/AID/BareLand/bareland_128.jpg,BareLand
../data/AID/BareLand/bareland_129.jpg,BareLand
../data/AID/BareLand/bareland_13.jpg,BareLand
../data/AID/BareLand/bareland_130.jpg,BareLand
../data/AID/BareLand/bareland_131.jpg,BareLand
../data/AID/BareLand/bareland_132.jpg,BareLand
../data/AID/BareLand/bareland_133.jpg,BareLand
../data/AID/BareLand/bareland_134.jpg,BareLand
../data/AID/BareLand/bareland_135.jpg,BareLand
../data/AID/BareLand/bareland_136.jpg,BareLand
../data/AID/BareLand/bareland_137.jpg,BareLand
../data/AID/BareLand/bareland_138.jpg,BareLand
../data/AID/BareLand/bareland_139.jpg,BareLand
../data/AID/BareLand/bareland_14.jpg,BareLand
../data/AID/BareLand/bareland_140.jpg,BareLand
../data/AID/BareLand/bareland_141.jpg,BareLand
../data/AID/BareLand/bareland_142.jpg,BareLand
../data/AID/BareLand/bareland_143.jpg,BareLand
../data/AID/BareLand/bareland_144.jpg,BareLand
../data/AID/BareLand/bareland_145.jpg,BareLand
../data/AID/BareLand/bareland_146.jpg,BareLand
../data/AID/BareLand/bareland_147.jpg,BareLand
../data/AID/BareLand/bareland_148.jpg,BareLand
../data/AID/BareLand/bareland_149.jpg,BareLand
../data/AID/BareLand/bareland_15.jpg,BareLand
../data/AID/BareLand/bareland_150.jpg,BareLand
../data/AID/BareLand/bareland_151.jpg,BareLand
../data/AID/BareLand/bareland_152.jpg,BareLand
../data/AID/BareLand/bareland_153.jpg,BareLand
../data/AID/BareLand/bareland_154.jpg,BareLand
../data/AID/BareLand/bareland_155.jpg,BareLand
../data/AID/BareLand/bareland_156.jpg,BareLand
../data/AID/BareLand/bareland_157.jpg,BareLand
../data/AID/BareLand/bareland_158.jpg,BareLand
../data/AID/BareLand/bareland_159.jpg,BareLand
../data/AID/BareLand/bareland_16.jpg,BareLand
../data/AID/BareLand/bareland_160.jpg,BareLand
../data/AID/BareLand/bareland_161.jpg,BareLand
../data/AID/BareLand/bareland_162.jpg,BareLand
../data/AID/BareLand/bareland_163.jpg,BareLand
../data/AID/BareLand/bareland_164.jpg,BareLand
../data/AID/BareLand/bareland_165.jpg,BareLand
../data/AID/BareLand/bareland_166.jpg,BareLand
../data/AID/BareLand/bareland_167.jpg,BareLand
../data/AID/BareLand/bareland_168.jpg,BareLand
../data/AID/BareLand/bareland_169.jpg,BareLand
../data/AID/BareLand/bareland_17.jpg,BareLand
../data/AID/BareLand/bareland_170.jpg,BareLand
../data/AID/BareLand/bareland_171.jpg,BareLand
../data/AID/BareLand/bareland_172.jpg,BareLand
../data/AID/BareLand/bareland_173.jpg,BareLand
../data/AID/BareLand/bareland_174.jpg,BareLand
../data/AID/BareLand/bareland_175.jpg,BareLand
../data/AID/BareLand/bareland_176.jpg,BareLand
../data/AID/BareLand/bareland_177.jpg,BareLand
../data/AID/BareLand/bareland_178.jpg,BareLand
../data/AID/BareLand/bareland_179.jpg,BareLand
../data/AID/BareLand/bareland_18.jpg,BareLand
../data/AID/BareLand/bareland_180.jpg,BareLand
../data/AID/BareLand/bareland_181.jpg,BareLand
../data/AID/BareLand/bareland_182.jpg,BareLand
../data/AID/BareLand/bareland_183.jpg,BareLand
../data/AID/BareLand/bareland_184.jpg,BareLand
../data/AID/BareLand/bareland_185.jpg,BareLand
../data/AID/BareLand/bareland_186.jpg,BareLand
../data/AID/BareLand/bareland_187.jpg,BareLand
../data/AID/BareLand/bareland_188.jpg,BareLand
../data/AID/BareLand/bareland_189.jpg,BareLand
../data/AID/BareLand/bareland_19.jpg,BareLand
../data/AID/BareLand/bareland_190.jpg,BareLand
../data/AID/BareLand/bareland_191.jpg,BareLand
../data/AID/BareLand/bareland_192.jpg,BareLand
../data/AID/BareLand/bareland_193.jpg,BareLand
../data/AID/BareLand/bareland_194.jpg,BareLand
../data/AID/BareLand/bareland_195.jpg,BareLand
../data/AID/BareLand/bareland_196.jpg,BareLand
../data/AID/BareLand/bareland_197.jpg,BareLand
../data/AID/BareLand/bareland_198.jpg,BareLand
../data/AID/BareLand/bareland_199.jpg,BareLand
../data/AID/BareLand/bareland_2.jpg,BareLand
../data/AID/BareLand/bareland_20.jpg,BareLand
../data/AID/BareLand/bareland_200.jpg,BareLand
../data/AID/BareLand/bareland_201.jpg,BareLand
../data/AID/BareLand/bareland_202.jpg,BareLand
../data/AID/BareLand/bareland_203.jpg,BareLand
../data/AID/BareLand/bareland_204.jpg,BareLand
../data/AID/BareLand/bareland_205.jpg,BareLand
../data/AID/BareLand/bareland_206.jpg,BareLand
../data/AID/BareLand/bareland_207.jpg,BareLand
../data/AID/BareLand/bareland_208.jpg,BareLand
../data/AID/BareLand/bareland_209.jpg,BareLand
../data/AID/BareLand/bareland_21.jpg,BareLand
../data/AID/BareLand/bareland_210.jpg,BareLand
../data/AID/BareLand/bareland_211.jpg,BareLand
../data/AID/BareLand/bareland_212.jpg,BareLand
../data/AID/BareLand/bareland_213.jpg,BareLand
../data/AID/BareLand/bareland_214.jpg,BareLand
../data/AID/BareLand/bareland_215.jpg,BareLand
../data/AID/BareLand/bareland_216.jpg,BareLand
../data/AID/BareLand/bareland_217.jpg,BareLand
../data/AID/BareLand/bareland_218.jpg,BareLand
../data/AID/BareLand/bareland_219.jpg,BareLand
../data/AID/BareLand/bareland_22.jpg,BareLand
../data/AID/BareLand/bareland_220.jpg,BareLand
../data/AID/BareLand/bareland_221.jpg,BareLand
../data/AID/BareLand/bareland_222.jpg,BareLand
../data/AID/BareLand/bareland_223.jpg,BareLand
../data/AID/BareLand/bareland_224.jpg,BareLand
../data/AID/BareLand/bareland_225.jpg,BareLand
../data/AID/BareLand/bareland_226.jpg,BareLand
../data/AID/BareLand/bareland_227.jpg,BareLand
../data/AID/BareLand/bareland_228.jpg,BareLand
../data/AID/BareLand/bareland_229.jpg,BareLand
../data/AID/BareLand/bareland_23.jpg,BareLand
../data/AID/BareLand/bareland_230.jpg,BareLand
../data/AID/BareLand/bareland_231.jpg,BareLand
../data/AID/BareLand/bareland_232.jpg,BareLand
../data/AID/BareLand/bareland_233.jpg,BareLand
../data/AID/BareLand/bareland_234.jpg,BareLand
../data/AID/BareLand/bareland_235.jpg,BareLand
../data/AID/BareLand/bareland_236.jpg,BareLand
../data/AID/BareLand/bareland_237.jpg,BareLand
../data/AID/BareLand/bareland_238.jpg,BareLand
../data/AID/BareLand/bareland_239.jpg,BareLand
../data/AID/BareLand/bareland_24.jpg,BareLand
../data/AID/BareLand/bareland_240.jpg,BareLand
../data/AID/BareLand/bareland_241.jpg,BareLand
../data/AID/BareLand/bareland_242.jpg,BareLand
../data/AID/BareLand/bareland_243.jpg,BareLand
../data/AID/BareLand/bareland_244.jpg,BareLand
../data/AID/BareLand/bareland_245.jpg,BareLand
../data/AID/BareLand/bareland_246.jpg,BareLand
../data/AID/BareLand/bareland_247.jpg,BareLand
../data/AID/BareLand/bareland_248.jpg,BareLand
../data/AID/BareLand/bareland_249.jpg,BareLand
../data/AID/BareLand/bareland_25.jpg,BareLand
../data/AID/BareLand/bareland_250.jpg,BareLand
../data/AID/BareLand/bareland_251.jpg,BareLand
../data/AID/BareLand/bareland_252.jpg,BareLand
../data/AID/BareLand/bareland_253.jpg,BareLand
../data/AID/BareLand/bareland_254.jpg,BareLand
../data/AID/BareLand/bareland_255.jpg,BareLand
../data/AID/BareLand/bareland_256.jpg,BareLand
../data/AID/BareLand/bareland_257.jpg,BareLand
../data/AID/BareLand/bareland_258.jpg,BareLand
../data/AID/BareLand/bareland_259.jpg,BareLand
../data/AID/BareLand/bareland_26.jpg,BareLand
../data/AID/BareLand/bareland_260.jpg,BareLand
../data/AID/BareLand/bareland_261.jpg,BareLand
../data/AID/BareLand/bareland_262.jpg,BareLand
../data/AID/BareLand/bareland_263.jpg,BareLand
../data/AID/BareLand/bareland_264.jpg,BareLand
../data/AID/BareLand/bareland_265.jpg,BareLand
../data/AID/BareLand/bareland_266.jpg,BareLand
../data/AID/BareLand/bareland_267.jpg,BareLand
../data/AID/BareLand/bareland_268.jpg,BareLand
../data/AID/BareLand/bareland_269.jpg,BareLand
../data/AID/BareLand/bareland_27.jpg,BareLand
../data/AID/BareLand/bareland_270.jpg,BareLand
../data/AID/BareLand/bareland_271.jpg,BareLand
../data/AID/BareLand/bareland_272.jpg,BareLand
../data/AID/BareLand/bareland_273.jpg,BareLand
../data/AID/BareLand/bareland_274.jpg,BareLand
../data/AID/BareLand/bareland_275.jpg,BareLand
../data/AID/BareLand/bareland_276.jpg,BareLand
../data/AID/BareLand/bareland_277.jpg,BareLand
../data/AID/BareLand/bareland_278.jpg,BareLand
../data/AID/BareLand/bareland_279.jpg,BareLand
../data/AID/BareLand/bareland_28.jpg,BareLand
../data/AID/BareLand/bareland_280.jpg,BareLand
../data/AID/BareLand/bareland_281.jpg,BareLand
../data/AID/BareLand/bareland_282.jpg,BareLand
../data/AID/BareLand/bareland_283.jpg,BareLand
../data/AID/BareLand/bareland_284.jpg,BareLand
../data/AID/BareLand/bareland_285.jpg,BareLand
../data/AID/BareLand/bareland_286.jpg,BareLand
../data/AID/BareLand/bareland_287.jpg,BareLand
../data/AID/BareLand/bareland_288.jpg,BareLand
../data/AID/BareLand/bareland_289.jpg,BareLand
../data/AID/BareLand/bareland_29.jpg,BareLand
../data/AID/BareLand/bareland_290.jpg,BareLand
../data/AID/BareLand/bareland_291.jpg,BareLand
../data/AID/BareLand/bareland_292.jpg,BareLand
../data/AID/BareLand/bareland_293.jpg,BareLand
../data/AID/BareLand/bareland_294.jpg,BareLand
../data/AID/BareLand/bareland_295.jpg,BareLand
../data/AID/BareLand/bareland_296.jpg,BareLand
